ObjectID,KiloNBR,BlockAddress,CMID,CMAgency,Date,Type,Status,Score,Side
1534813,LHP200202000166,MFW FT SHAFTER OP,Honolulu_PD_HI_LHP200202000166_210,"Honolulu PD, HI",02/02/2020 12:47:00 PM +0000,DUI,U,0,143
1535602,LHP200203000245,911100 BLOCK KAI KUKUMA ST,Honolulu_PD_HI_LHP200203000245_077,"Honolulu PD, HI",02/03/2020 04:03:00 PM +0000,MOTOR VEHICLE THEFT,U,0,144
1535610,LHP200203000352,2300 BLOCK LAUWILIWILI ST,Honolulu_PD_HI_LHP200203000352_060,"Honolulu PD, HI",02/03/2020 05:17:00 PM +0000,THEFT/LARCENY,U,0,145
1535636,LHP200203001278,AMBP,Honolulu_PD_HI_LHP200203001278_060,"Honolulu PD, HI",02/04/2020 02:34:00 AM +0000,THEFT/LARCENY,U,0,146
1535662,LHP200203000930,400 BLOCK KUUPAU ST,Honolulu_PD_HI_LHP200203000930_060,"Honolulu PD, HI",02/03/2020 10:56:00 PM +0000,THEFT/LARCENY,U,0,147
1535694,LHP200203001288,1900 BLOCK KIRKPATRICK LOOP,Honolulu_PD_HI_LHP200203001288_077,"Honolulu PD, HI",02/04/2020 02:35:00 AM +0000,MOTOR VEHICLE THEFT,U,0,148
1535711,LHP200203001498,4400 BLOCK KAPOLEI PKWY,Honolulu_PD_HI_LHP200203001498_060,"Honolulu PD, HI",02/04/2020 04:53:00 AM +0000,THEFT/LARCENY,U,0,149
1535732,LHP200203001812,H2S KA UKA,Honolulu_PD_HI_LHP200203001812_210,"Honolulu PD, HI",02/04/2020 09:35:00 AM +0000,DUI,U,0,150
1536421,LHP200204000244,911000 BLOCK KUANOO ST,Honolulu_PD_HI_LHP200204000244_077,"Honolulu PD, HI",02/04/2020 04:37:00 PM +0000,MOTOR VEHICLE THEFT,U,0,151
1536439,LHP200204000592,940500 BLOCK KUNIA RD,Honolulu_PD_HI_LHP200204000592_060,"Honolulu PD, HI",02/04/2020 08:13:00 PM +0000,THEFT/LARCENY,U,0,152
1536443,LHP200204001891,4400 BLOCK KAPOLEI PKWY,Honolulu_PD_HI_LHP200204001891_060,"Honolulu PD, HI",02/05/2020 09:47:00 AM +0000,THEFT/LARCENY,U,0,153
1536460,LHP200204000799,IWILEI RD&N NIMITZ HWY,Honolulu_PD_HI_LHP200204000799_060,"Honolulu PD, HI",02/04/2020 10:15:00 PM +0000,THEFT/LARCENY,U,0,154
1536487,LHP200204001118,200 BLOCK LAKEVIEW DR,Honolulu_PD_HI_LHP200204001118_020,"Honolulu PD, HI",02/05/2020 01:19:00 AM +0000,SEX CRIMES,U,0,155
1536492,LHP200204001153,2300 BLOCK LAUWILIWILI ST,Honolulu_PD_HI_LHP200204001153_060,"Honolulu PD, HI",02/05/2020 01:36:00 AM +0000,THEFT/LARCENY,U,0,156
1536516,LHP200204001498,0 BLOCK ARIZONA MEMORIAL DR,Honolulu_PD_HI_LHP200204001498_064,"Honolulu PD, HI",02/05/2020 05:00:00 AM +0000,VEHICLE BREAK-IN/THEFT,U,0,157
1536524,LHP200204001415,871500 BLOCK KUAHA ST,Honolulu_PD_HI_LHP200204001415_050,"Honolulu PD, HI",02/05/2020 04:11:00 AM +0000,BURGLARY,U,0,158
1536525,LHP200204001423,MAUNAKAPU ST&MAWEKE ST,Honolulu_PD_HI_LHP200204001423_060,"Honolulu PD, HI",02/05/2020 04:16:00 AM +0000,THEFT/LARCENY,U,0,159
1536543,LHP200204001807,200 BLOCK H1E FWY,Honolulu_PD_HI_LHP200204001807_210,"Honolulu PD, HI",02/05/2020 08:50:00 AM +0000,DUI,U,0,160
1537180,LHP200205000045,0 BLOCK H2N FWY,Honolulu_PD_HI_LHP200205000045_210,"Honolulu PD, HI",02/05/2020 10:35:00 AM +0000,DUI,U,0,161
1537199,LHP200205000400,871100 BLOCK ANAHA ST,Honolulu_PD_HI_LHP200205000400_110,"Honolulu PD, HI",02/05/2020 05:42:00 PM +0000,FRAUD,U,0,162
1537216,LHP200205000931,3000 BLOCK LYMAN RD,Honolulu_PD_HI_LHP200205000931_170,"Honolulu PD, HI",02/05/2020 11:44:00 PM +0000,SEX CRIMES,U,0,163
1537226,LHP200205000591,600 BLOCK KAWEHIWEHI ST,Honolulu_PD_HI_LHP200205000591_111,"Honolulu PD, HI",02/05/2020 07:52:00 PM +0000,FRAUD,U,0,164
1537243,LHP200205000793,4700 BLOCK CARPENTER ST,Honolulu_PD_HI_LHP200205000793_080,"Honolulu PD, HI",02/05/2020 10:08:00 PM +0000,ASSAULT,U,0,165
1537288,LHP200205001757,ALA MOANA BCH PK,Honolulu_PD_HI_LHP200205001757_220,"Honolulu PD, HI",02/06/2020 08:35:00 AM +0000,DRUGS/ALCOHOL VIOLATIONS,U,0,166
1537310,LHP200205001521,3000 BLOCK LYMAN RD,Honolulu_PD_HI_LHP200205001521_077,"Honolulu PD, HI",02/06/2020 05:19:00 AM +0000,MOTOR VEHICLE THEFT,U,0,167
1537313,LHP200205001528,CORREGIDOR ST&FD ROOSEVELT AVE,Honolulu_PD_HI_LHP200205001528_060,"Honolulu PD, HI",02/06/2020 05:32:00 AM +0000,THEFT/LARCENY,U,0,168
1537939,LHP200206000143,MFW FT SHAFTER OFF,Honolulu_PD_HI_LHP200206000143_210,"Honolulu PD, HI",02/06/2020 12:34:00 PM +0000,DUI,U,0,169
1537941,LHP200206000162,0 BLOCK H1W FWY,Honolulu_PD_HI_LHP200206000162_210,"Honolulu PD, HI",02/06/2020 01:06:00 PM +0000,DUI,U,0,170
1537992,LHP200206000709,911000 BLOCK HOAKALEI ST,Honolulu_PD_HI_LHP200206000709_050,"Honolulu PD, HI",02/06/2020 10:18:00 PM +0000,BURGLARY,U,0,171
1538034,LHP200206001223,0 BLOCK ARIZONA MEMORIAL PL,Honolulu_PD_HI_LHP200206001223_064,"Honolulu PD, HI",02/07/2020 03:39:00 AM +0000,VEHICLE BREAK-IN/THEFT,U,0,172
1538069,LHP200206001696,0 BLOCK H2S FWY,Honolulu_PD_HI_LHP200206001696_210,"Honolulu PD, HI",02/07/2020 09:35:00 AM +0000,DUI,U,0,173
1538669,LHP200207000020,KONA/KOAIKI,Honolulu_PD_HI_LHP200207000020_220,"Honolulu PD, HI",02/07/2020 10:20:00 AM +0000,DRUGS/ALCOHOL VIOLATIONS,U,0,174
1538677,LHP200207000085,0 BLOCK H1W FWY,Honolulu_PD_HI_LHP200207000085_210,"Honolulu PD, HI",02/07/2020 11:47:00 AM +0000,DUI,U,0,175
1538683,LHP200207000157,0 BLOCK H1W FWY,Honolulu_PD_HI_LHP200207000157_210,"Honolulu PD, HI",02/07/2020 02:02:00 PM +0000,DUI,U,0,176
1538750,LHP200207001152,4400 BLOCK KAPOLEI PKWY,Honolulu_PD_HI_LHP200207001152_060,"Honolulu PD, HI",02/08/2020 01:24:00 AM +0000,THEFT/LARCENY,U,0,177
1538777,LHP200207001538,100 BLOCK WHITE PLAINS ST,Honolulu_PD_HI_LHP200207001538_064,"Honolulu PD, HI",02/08/2020 04:59:00 AM +0000,VEHICLE BREAK-IN/THEFT,U,0,178
1538783,LHP200207001573,SAND ISLAND ACC RD&SAND ISLAND,Honolulu_PD_HI_LHP200207001573_210,"Honolulu PD, HI",02/08/2020 05:23:00 AM +0000,DUI,U,0,179
1538811,LHP200207001984,200 BLOCK H1W FWY,Honolulu_PD_HI_LHP200207001984_210,"Honolulu PD, HI",02/08/2020 09:59:00 AM +0000,DUI,U,0,180
1539414,LHP200208000107,FD ROOSEVELT AVE&LEXINGTON ST,Honolulu_PD_HI_LHP200208000107_210,"Honolulu PD, HI",02/08/2020 11:38:00 AM +0000,DUI,U,0,181
1539420,LHP200208000156,0 BLOCK H1W FWY,Honolulu_PD_HI_LHP200208000156_210,"Honolulu PD, HI",02/08/2020 12:33:00 PM +0000,DUI,U,0,182
1539423,LHP200208000189,0 BLOCK H1W FWY,Honolulu_PD_HI_LHP200208000189_210,"Honolulu PD, HI",02/08/2020 01:24:00 PM +0000,DUI,U,0,183
1539443,LHP200208000501,2300 BLOCK LAUWILIWILI ST,Honolulu_PD_HI_LHP200208000501_060,"Honolulu PD, HI",02/08/2020 07:36:00 PM +0000,THEFT/LARCENY,U,0,184
1539496,LHP200208001222,4400 BLOCK KAPOLEI PKWY,Honolulu_PD_HI_LHP200208001222_060,"Honolulu PD, HI",02/09/2020 04:23:00 AM +0000,THEFT/LARCENY,U,0,185
1539508,LHP200208001357,4400 BLOCK KAPOLEI PKWY,Honolulu_PD_HI_LHP200208001357_060,"Honolulu PD, HI",02/09/2020 06:00:00 AM +0000,THEFT/LARCENY,U,0,186
1540171,LHP200209000120,0 BLOCK H1E FWY,Honolulu_PD_HI_LHP200209000120_210,"Honolulu PD, HI",02/09/2020 11:41:00 AM +0000,DUI,U,0,187
1540223,LHP200209000837,4800 BLOCK KAPOLEI PKWY,Honolulu_PD_HI_LHP200209000837_030,"Honolulu PD, HI",02/10/2020 12:38:00 AM +0000,ROBBERY,U,0,188
1540249,LHP200209001629,H1E FWY&KUALAKAI PKWY,Honolulu_PD_HI_LHP200209001629_210,"Honolulu PD, HI",02/10/2020 09:38:00 AM +0000,DUI,U,0,189
1540258,LHP200209001343,H1E FWY&KUALAKAI PKWY,Honolulu_PD_HI_LHP200209001343_210,"Honolulu PD, HI",02/10/2020 06:01:00 AM +0000,DUI,U,0,190
1540266,LHP200210000070,4400 BLOCK KAPOLEI PKWY,Honolulu_PD_HI_LHP200210000070_050,"Honolulu PD, HI",02/10/2020 11:25:00 AM +0000,BURGLARY,U,0,191
1540944,LHP200211000157,921400 BLOCK MAKAKILO DR,Honolulu_PD_HI_LHP200211000157_060,"Honolulu PD, HI",02/11/2020 03:04:00 PM +0000,THEFT/LARCENY,U,0,192
1540945,LHP200211000178,OASIS DR&WAIPAHU ST,Honolulu_PD_HI_LHP200211000178_064,"Honolulu PD, HI",02/11/2020 03:49:00 PM +0000,VEHICLE BREAK-IN/THEFT,U,0,193
1540987,LHP200211000889,940900 BLOCK PAKELA ST,Honolulu_PD_HI_LHP200211000889_050,"Honolulu PD, HI",02/11/2020 10:41:00 PM +0000,BURGLARY,U,0,194
1540989,LHP200211000913,22ND AV OFC,Honolulu_PD_HI_LHP200211000913_060,"Honolulu PD, HI",02/11/2020 11:01:00 PM +0000,THEFT/LARCENY,U,0,195
1541023,LHP200211001303,800 BLOCK FREDERICK ST,Honolulu_PD_HI_LHP200211001303_077,"Honolulu PD, HI",02/12/2020 02:28:00 AM +0000,MOTOR VEHICLE THEFT,U,0,196
1541056,LHP200211001716,LILIU KALA,Honolulu_PD_HI_LHP200211001716_220,"Honolulu PD, HI",02/12/2020 07:06:00 AM +0000,DRUGS/ALCOHOL VIOLATIONS,U,0,197
1541062,LHP200211001788,H1W WAIMALU OFF,Honolulu_PD_HI_LHP200211001788_210,"Honolulu PD, HI",02/12/2020 07:56:00 AM +0000,DUI,U,0,198
1541831,LHP200212001759,ELUA ST,Honolulu_PD_HI_LHP200212001759_180,"Honolulu PD, HI",02/13/2020 06:39:00 AM +0000,DRUGS/ALCOHOL VIOLATIONS,U,0,199
1541841,LHP200212001393,4400 BLOCK KAPOLEI PKWY,Honolulu_PD_HI_LHP200212001393_060,"Honolulu PD, HI",02/13/2020 03:18:00 AM +0000,THEFT/LARCENY,U,0,200
1541860,LHP200212001784,PAVILLION 4,Honolulu_PD_HI_LHP200212001784_220,"Honolulu PD, HI",02/13/2020 07:04:00 AM +0000,DRUGS/ALCOHOL VIOLATIONS,U,0,201
1541873,LHP200212002051,STARBUCKS KAPAHULU,Honolulu_PD_HI_LHP200212002051_180,"Honolulu PD, HI",02/13/2020 09:33:00 AM +0000,DRUGS/ALCOHOL VIOLATIONS,U,0,202
1542528,LHP200213000078,700 BLOCK MANAWAI ST,Honolulu_PD_HI_LHP200213000078_140,"Honolulu PD, HI",02/13/2020 11:03:00 AM +0000,VANDALISM,U,0,203
1542552,LHP200213000440,2700 BLOCK STOWELL CIR,Honolulu_PD_HI_LHP200213000440_064,"Honolulu PD, HI",02/13/2020 06:03:00 PM +0000,VEHICLE BREAK-IN/THEFT,U,0,204
1542567,LHP200213001938,911100 BLOCK KEAUNUI DR,Honolulu_PD_HI_LHP200213001938_060,"Honolulu PD, HI",02/14/2020 08:05:00 AM +0000,THEFT/LARCENY,U,0,205
1542574,LHP200213000754,4400 BLOCK KAPOLEI PKWY,Honolulu_PD_HI_LHP200213000754_060,"Honolulu PD, HI",02/13/2020 09:00:00 PM +0000,THEFT/LARCENY,U,0,206
1542647,LHP200213001572,4400 BLOCK KAPOLEI PKWY,Honolulu_PD_HI_LHP200213001572_060,"Honolulu PD, HI",02/14/2020 04:16:00 AM +0000,THEFT/LARCENY,U,0,207
1542662,LHP200213001715,910900 BLOCK KAILEOLEA DR,Honolulu_PD_HI_LHP200213001715_140,"Honolulu PD, HI",02/14/2020 05:40:00 AM +0000,VANDALISM,U,0,208
1542664,LHP200213001771,100 BLOCK H1W FWY,Honolulu_PD_HI_LHP200213001771_077,"Honolulu PD, HI",02/14/2020 06:14:00 AM +0000,MOTOR VEHICLE THEFT,U,0,209
1543329,LHP200214000141,ARIZONA MEMORIAL PL&KAM HWY,Honolulu_PD_HI_LHP200214000141_210,"Honolulu PD, HI",02/14/2020 11:59:00 AM +0000,DUI,U,0,210
1543384,LHP200214001185,0 BLOCK ARIZONA MEMORIAL PL,Honolulu_PD_HI_LHP200214001185_064,"Honolulu PD, HI",02/15/2020 12:03:00 AM +0000,VEHICLE BREAK-IN/THEFT,U,0,211
1543394,LHP200214001388,911000 BLOCK OLOWA ST,Honolulu_PD_HI_LHP200214001388_077,"Honolulu PD, HI",02/15/2020 01:45:00 AM +0000,MOTOR VEHICLE THEFT,U,0,212
1543410,LHP200214001661,4400 BLOCK KAPOLEI PKWY,Honolulu_PD_HI_LHP200214001661_100,"Honolulu PD, HI",02/15/2020 04:16:00 AM +0000,FRAUD,U,0,213
1543438,LHP200214002044,H1E AIEA OFF,Honolulu_PD_HI_LHP200214002044_210,"Honolulu PD, HI",02/15/2020 08:16:00 AM +0000,DUI,U,0,214
1543440,LHP200214002109,H1E EXIT 8B&H2S EXIT 1A,Honolulu_PD_HI_LHP200214002109_210,"Honolulu PD, HI",02/15/2020 08:41:00 AM +0000,DUI,U,0,215
1544094,LHP200215000235,0 BLOCK H1W FWY,Honolulu_PD_HI_LHP200215000235_210,"Honolulu PD, HI",02/15/2020 12:51:00 PM +0000,DUI,U,0,216
1544157,LHP200215001110,4400 BLOCK KAPOLEI PKWY,Honolulu_PD_HI_LHP200215001110_060,"Honolulu PD, HI",02/16/2020 12:11:00 AM +0000,THEFT/LARCENY,U,0,217
1544178,LHP200215001283,450200 BLOCK MAHINUI PL,Honolulu_PD_HI_LHP200215001283_064,"Honolulu PD, HI",02/16/2020 02:03:00 AM +0000,VEHICLE BREAK-IN/THEFT,U,0,218
1544205,LHP200215001701,4900 BLOCK KAPOLEI PKWY,Honolulu_PD_HI_LHP200215001701_220,"Honolulu PD, HI",02/16/2020 06:29:00 AM +0000,DRUGS/ALCOHOL VIOLATIONS,U,0,219
1544248,LHP200216000331,400 BLOCK WAIALAE AVE,Honolulu_PD_HI_LHP200216000331_210,"Honolulu PD, HI",02/16/2020 04:15:00 PM +0000,DUI,U,0,220
1544263,LHP200216001147,4400 BLOCK KAPOLEI PKWY,Honolulu_PD_HI_LHP200216001147_060,"Honolulu PD, HI",02/17/2020 02:17:00 AM +0000,THEFT/LARCENY,U,0,221
1544286,LHP200216000799,FARRINGTON HWY&WAIANAE VALLEY,Honolulu_PD_HI_LHP200216000799_064,"Honolulu PD, HI",02/16/2020 10:23:00 PM +0000,VEHICLE BREAK-IN/THEFT,U,0,222
1544299,LHP200216001187,700 BLOCK KAKALA ST,Honolulu_PD_HI_LHP200216001187_064,"Honolulu PD, HI",02/17/2020 02:51:00 AM +0000,VEHICLE BREAK-IN/THEFT,U,0,223
1544345,LHP200217000068,1100 BLOCK UNION MALL,Honolulu_PD_HI_LHP200217000068_050,"Honolulu PD, HI",02/17/2020 10:55:00 AM +0000,BURGLARY,U,0,224
1544349,LHP200217000108,H1W FWY&KUNIA RD,Honolulu_PD_HI_LHP200217000108_210,"Honolulu PD, HI",02/17/2020 11:36:00 AM +0000,DUI,U,0,225
1544351,LHP200217000135,0 BLOCK H1W FWY,Honolulu_PD_HI_LHP200217000135_210,"Honolulu PD, HI",02/17/2020 12:09:00 PM +0000,DUI,U,0,226
1544426,LHP200217001321,0 BLOCK ARIZONA MEMORIAL PL,Honolulu_PD_HI_LHP200217001321_064,"Honolulu PD, HI",02/18/2020 03:18:00 AM +0000,VEHICLE BREAK-IN/THEFT,U,0,227
1544451,LHP200218000030,100 BLOCK H1W FWY,Honolulu_PD_HI_LHP200218000030_210,"Honolulu PD, HI",02/18/2020 10:37:00 AM +0000,DUI,U,0,228
1544562,LHP200218001419,6200 BLOCK NAUPAKA ST,Honolulu_PD_HI_LHP200218001419_030,"Honolulu PD, HI",02/19/2020 03:40:00 AM +0000,ROBBERY,U,0,229
1544589,LHP200218001860,0 BLOCK H1W FWY,Honolulu_PD_HI_LHP200218001860_210,"Honolulu PD, HI",02/19/2020 08:57:00 AM +0000,DUI,U,0,230
1544596,LHP200219000065,0 BLOCK H1E FWY,Honolulu_PD_HI_LHP200219000065_210,"Honolulu PD, HI",02/19/2020 10:47:00 AM +0000,DUI,U,0,231
1544597,LHP200219000067,0 BLOCK H2N FWY,Honolulu_PD_HI_LHP200219000067_210,"Honolulu PD, HI",02/19/2020 10:49:00 AM +0000,DUI,U,0,232
1544600,LHP200219000093,SCHOOL/LANIKILA,Honolulu_PD_HI_LHP200219000093_220,"Honolulu PD, HI",02/19/2020 11:16:00 AM +0000,DRUGS/ALCOHOL VIOLATIONS,U,0,233
1544661,LHP200219001056,911100 BLOCK KEAHUMOA PKWY,Honolulu_PD_HI_LHP200219001056_050,"Honolulu PD, HI",02/20/2020 12:06:00 AM +0000,BURGLARY,U,0,234
1544701,LHP200219001573,5200 BLOCK BALSA LN,Honolulu_PD_HI_LHP200219001573_080,"Honolulu PD, HI",02/20/2020 04:17:00 AM +0000,ASSAULT,U,0,235
1544721,LHP200219002049,0 BLOCK H2N FWY,Honolulu_PD_HI_LHP200219002049_210,"Honolulu PD, HI",02/20/2020 09:23:00 AM +0000,DUI,U,0,236
1544724,LHP200219002062,PAVILLION 4,Honolulu_PD_HI_LHP200219002062_220,"Honolulu PD, HI",02/20/2020 09:34:00 AM +0000,DRUGS/ALCOHOL VIOLATIONS,U,0,237
1544726,LHP200220000073,200 BLOCK H1W FWY,Honolulu_PD_HI_LHP200220000073_210,"Honolulu PD, HI",02/20/2020 10:48:00 AM +0000,DUI,U,0,238
1544736,LHP200220000178,FARRINGTON HWY&FORT WEAVER EXI,Honolulu_PD_HI_LHP200220000178_210,"Honolulu PD, HI",02/20/2020 01:01:00 PM +0000,DUI,U,0,239
1544748,LHP200220000452,700 BLOCK MANAWAI ST,Honolulu_PD_HI_LHP200220000452_140,"Honolulu PD, HI",02/20/2020 05:59:00 PM +0000,VANDALISM,U,0,240
1544755,LHP200220000526,700 BLOCK MANAWAI ST,Honolulu_PD_HI_LHP200220000526_064,"Honolulu PD, HI",02/20/2020 06:34:00 PM +0000,VEHICLE BREAK-IN/THEFT,U,0,241
1544756,LHP200220000542,913200 BLOCK KUALAKAI PKWY,Honolulu_PD_HI_LHP200220000542_050,"Honolulu PD, HI",02/20/2020 06:48:00 PM +0000,BURGLARY,U,0,242
1544801,LHP200220001251,940100 BLOCK MALAKEKE PL,Honolulu_PD_HI_LHP200220001251_060,"Honolulu PD, HI",02/21/2020 01:39:00 AM +0000,THEFT/LARCENY,U,0,243
1544819,LHP200220001462,911100 BLOCK HOKUA ST,Honolulu_PD_HI_LHP200220001462_060,"Honolulu PD, HI",02/21/2020 03:33:00 AM +0000,THEFT/LARCENY,U,0,244
1544823,LHP200220001516,911100 BLOCK PAAPAANA ST,Honolulu_PD_HI_LHP200220001516_050,"Honolulu PD, HI",02/21/2020 03:56:00 AM +0000,BURGLARY,U,0,245
1544826,LHP200220001536,500 BLOCK KAMAAHA AVE,Honolulu_PD_HI_LHP200220001536_050,"Honolulu PD, HI",02/21/2020 04:06:00 AM +0000,BURGLARY,U,0,246
1544855,LHP200227000031,200 BLOCK H1E FWY,Honolulu_PD_HI_LHP200227000031_210,"Honolulu PD, HI",02/27/2020 10:22:00 AM +0000,DUI,U,0,247
1544856,LHP200227000071,PAALA KAI MINI MRT,Honolulu_PD_HI_LHP200227000071_210,"Honolulu PD, HI",02/27/2020 11:05:00 AM +0000,DUI,U,0,248
1544858,LHP200227000109,KULIHI ST&MAKAKILO DR,Honolulu_PD_HI_LHP200227000109_080,"Honolulu PD, HI",02/27/2020 11:35:00 AM +0000,ASSAULT,U,0,249
1544872,LHP200227000268,600 BLOCK KAKALA ST,Honolulu_PD_HI_LHP200227000268_060,"Honolulu PD, HI",02/27/2020 04:02:00 PM +0000,THEFT/LARCENY,U,0,250
1544921,LHP200227001179,4400 BLOCK KAPOLEI PKWY,Honolulu_PD_HI_LHP200227001179_060,"Honolulu PD, HI",02/28/2020 01:32:00 AM +0000,THEFT/LARCENY,U,0,251
1544943,LHP200227001419,4400 BLOCK KAPOLEI PKWY,Honolulu_PD_HI_LHP200227001419_060,"Honolulu PD, HI",02/28/2020 03:21:00 AM +0000,THEFT/LARCENY,U,0,252
1545664,LHP200228000094,0 BLOCK H1W FWY,Honolulu_PD_HI_LHP200228000094_210,"Honolulu PD, HI",02/28/2020 11:13:00 AM +0000,DUI,U,0,253
1545667,LHP200228000139,0 BLOCK H1W FWY,Honolulu_PD_HI_LHP200228000139_210,"Honolulu PD, HI",02/28/2020 12:02:00 PM +0000,DUI,U,0,254
1545673,LHP200228000211,200 BLOCK H1E FWY,Honolulu_PD_HI_LHP200228000211_210,"Honolulu PD, HI",02/28/2020 01:45:00 PM +0000,DUI,U,0,255
1545676,LHP200228000304,1000 BLOCK MCCURRY PL,Honolulu_PD_HI_LHP200228000304_064,"Honolulu PD, HI",02/28/2020 04:15:00 PM +0000,VEHICLE BREAK-IN/THEFT,U,0,256
1545681,LHP200228000410,800 BLOCK KAKALA ST,Honolulu_PD_HI_LHP200228000410_064,"Honolulu PD, HI",02/28/2020 05:26:00 PM +0000,VEHICLE BREAK-IN/THEFT,U,0,257
1545756,LHP200228001430,600 BLOCK MURRAY DR,Honolulu_PD_HI_LHP200228001430_077,"Honolulu PD, HI",02/29/2020 03:20:00 AM +0000,MOTOR VEHICLE THEFT,U,0,258
1545778,LHP200228001806,5000 BLOCK BROWN DR,Honolulu_PD_HI_LHP200228001806_060,"Honolulu PD, HI",02/29/2020 07:23:00 AM +0000,THEFT/LARCENY,U,0,259
1545780,LHP200228001821,900 BLOCK VALKENBURGH ST,Honolulu_PD_HI_LHP200228001821_060,"Honolulu PD, HI",02/29/2020 07:35:00 AM +0000,THEFT/LARCENY,U,0,260
1545785,LHP200228001874,4400 BLOCK KAPOLEI PKWY,Honolulu_PD_HI_LHP200228001874_060,"Honolulu PD, HI",02/29/2020 08:11:00 AM +0000,THEFT/LARCENY,U,0,261
1545787,LHP200228002014,0 BLOCK H1E FWY,Honolulu_PD_HI_LHP200228002014_210,"Honolulu PD, HI",02/29/2020 09:40:00 AM +0000,DUI,U,0,262
1545789,LHP200228002021,KAPOLEI PKWY&KUALAKAI PKWY,Honolulu_PD_HI_LHP200228002021_210,"Honolulu PD, HI",02/29/2020 09:46:00 AM +0000,DUI,U,0,263
1546490,LHP200229000050,872100 BLOCK PAKEKE ST,Honolulu_PD_HI_LHP200229000050_140,"Honolulu PD, HI",02/29/2020 10:37:00 AM +0000,VANDALISM,U,0,264
1546501,LHP200229000146,H1W AIEA PED OP,Honolulu_PD_HI_LHP200229000146_210,"Honolulu PD, HI",02/29/2020 12:05:00 PM +0000,DUI,U,0,265
1546564,LHP200229000859,100 BLOCK N KING,Honolulu_PD_HI_LHP200229000859_060,"Honolulu PD, HI",02/29/2020 10:41:00 PM +0000,THEFT/LARCENY,U,0,266
1546602,LHP200229001423,4400 BLOCK KAPOLEI PKWY,Honolulu_PD_HI_LHP200229001423_060,"Honolulu PD, HI",03/01/2020 04:04:00 AM +0000,THEFT/LARCENY,U,0,267
1546638,LHP200229001886,900 BLOCK FEIDER,Honolulu_PD_HI_LHP200229001886_220,"Honolulu PD, HI",03/01/2020 09:17:00 AM +0000,DRUGS/ALCOHOL VIOLATIONS,U,0,268
1547310,LHP200301000107,0 BLOCK H1E FWY,Honolulu_PD_HI_LHP200301000107_210,"Honolulu PD, HI",03/01/2020 11:18:00 AM +0000,DUI,U,0,269
1547336,LHP200301000874,4800 BLOCK KAPOLEI PKWY,Honolulu_PD_HI_LHP200301000874_140,"Honolulu PD, HI",03/01/2020 11:00:00 PM +0000,VANDALISM,U,0,270
1547389,LHP200301001113,4400 BLOCK KAPOLEI PKWY,Honolulu_PD_HI_LHP200301001113_060,"Honolulu PD, HI",03/02/2020 01:54:00 AM +0000,THEFT/LARCENY,U,0,271
1547415,LHP200301001492,100 BLOCK KRUKOWSKI RD,Honolulu_PD_HI_LHP200301001492_040,"Honolulu PD, HI",03/02/2020 07:11:00 AM +0000,ASSAULT,U,0,272
1548099,LHP200302000227,1600 BLOCK 3RD ST,Honolulu_PD_HI_LHP200302000227_077,"Honolulu PD, HI",03/02/2020 04:09:00 PM +0000,MOTOR VEHICLE THEFT,U,0,273
1548148,LHP200302000676,910900 BLOCK KAIOHEE ST,Honolulu_PD_HI_LHP200302000676_140,"Honolulu PD, HI",03/02/2020 08:30:00 PM +0000,VANDALISM,U,0,274
1548191,LHP200302001192,1200 BLOCK BATTLESHIP DR,Honolulu_PD_HI_LHP200302001192_111,"Honolulu PD, HI",03/03/2020 12:48:00 AM +0000,FRAUD,U,0,275
1548838,LHP200303000011,913200 BLOCK KUALAKAI PKWY,Honolulu_PD_HI_LHP200303000011_210,"Honolulu PD, HI",03/03/2020 10:06:00 AM +0000,DUI,U,0,276
1548895,LHP200303000822,911100 BLOCK KEAHUMOA PKWY,Honolulu_PD_HI_LHP200303000822_060,"Honolulu PD, HI",03/03/2020 09:39:00 PM +0000,THEFT/LARCENY,U,0,277
1548979,LHP200303002137,IHS,Honolulu_PD_HI_LHP200303002137_220,"Honolulu PD, HI",03/04/2020 09:45:00 AM +0000,DRUGS/ALCOHOL VIOLATIONS,U,0,278
1549549,LHP200304000162,KUNIA FROM H1E,Honolulu_PD_HI_LHP200304000162_210,"Honolulu PD, HI",03/04/2020 01:22:00 PM +0000,DUI,U,0,279
1549552,LHP200304000205,940500 BLOCK KUNIA RD,Honolulu_PD_HI_LHP200304000205_140,"Honolulu PD, HI",03/04/2020 02:46:00 PM +0000,VANDALISM,U,0,280
1549616,LHP200304001141,KAPAA QUARRY DRIVEWAY&KAPAA QU,Honolulu_PD_HI_LHP200304001141_180,"Honolulu PD, HI",03/05/2020 12:52:00 AM +0000,DRUGS/ALCOHOL VIOLATIONS,U,0,281
1549622,LHP200304001166,911000 BLOCK PEEKAUA ST,Honolulu_PD_HI_LHP200304001166_140,"Honolulu PD, HI",03/05/2020 01:06:00 AM +0000,VANDALISM,U,0,282
1549646,LHP200304001476,4400 BLOCK KAPOLEI PKWY,Honolulu_PD_HI_LHP200304001476_060,"Honolulu PD, HI",03/05/2020 03:29:00 AM +0000,THEFT/LARCENY,U,0,283
1550252,LHP200305000056,H1E KUNIA,Honolulu_PD_HI_LHP200305000056_210,"Honolulu PD, HI",03/05/2020 10:42:00 AM +0000,DUI,U,0,284
